Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by	UniqueSpec	UniqueSpecSum	UniqueAvgSpec	PreySequenceLength	UniProtID
NUP155_NBF	2733	GLE1	146|102	248	124	2	0|0|3|0|0|0|0|0|8|0|6|6|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	23.69	45.93	0		16|14	30	15	1000	GLE1_HUMAN
NUP155_NBF	10059	DNM1L	140|106	246	123	2	26|28|38|7|7|0|7|13|32|34|40|40|0|4|11|3|23|36|0|34|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	35.8	3.72	0		19|16	35	17.5	1000	B4DDQ3_HUMAN
NUP155_NBF	55706	NDC1	147|84	231	115.5	2	0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	21.08	144.38	0		13|11	24	12	1000	NDC1_HUMAN
NUP155_NBF	23636	NUP62	126|89	215	107.5	2	6|11|14|0|0|0|3|0|8|16|15|19|0|0|0|6|0|12|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	24	9.77	0		9|8	17	8.5	1000	NUP62_HUMAN
NUP155_NBF	55852	TEX2	127|82	209	104.5	2	16|15|24|0|0|0|8|4|24|10|18|32|0|0|8|0|20|24|0|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	18.29	5.12	0		13|11	24	12	1000	TEX2_HUMAN
NUP155_NBF	375056	MIA3	131|59	190	95	2	2|2|4|0|0|0|0|0|5|3|0|8|0|0|0|3|5|4|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	78.95	21.59	0		28|17	45	22.5	1000	TGO1_HUMAN
NUP155_NBF	8888	MCM3AP	107|78	185	92.5	2	0|0|13|0|0|0|0|0|23|0|11|17|0|0|0|0|13|18|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	6.49	9.34	0		23|21	44	22	1000	GANP_HUMAN
NUP155_NBF	84928	TMEM209	104|73	177	88.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	106.95	885	0		10|8	18	9	1000	TM209_HUMAN
NUP155_NBF	23505	TMEM131	112|64	176	88	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	94.13	880	0		19|13	32	16	1000	TM131_HUMAN
NUP155_NBF	26092	TOR1AIP1	97|67	164	82	2	11|7|11|0|0|0|0|0|11|8|18|16|0|0|0|0|12|14|0|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	38.96	6.78	0		13|12	25	12.5	1000	J3KN66_HUMAN
NUP155_NBF	11097	NUP42	101|58	159	79.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	85.57	795	0		9|6	15	7.5	1000	B4DT96_HUMAN
NUP155_NBF	224	ALDH3A2	74|79	153	76.5	2	30|26|17|0|0|0|0|14|16|16|0|16|0|0|0|14|13|17|5|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	6.58	3.81	0		9|9	18	9	1000	AL3A2_HUMAN
NUP155_NBF	29843	SENP1	97|56	153	76.5	2	0|0|9|0|0|0|0|0|5|0|4|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	8.41	27.32	0		19|14	33	16.5	1000	SENP1_HUMAN
NUP155_NBF	54901	CDKAL1	80|65	145	72.5	2	15|14|17|0|0|0|8|12|13|13|13|16|0|0|5|3|17|5|5|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	32.22	5.18	0		14|13	27	13.5	1000	CDKAL_HUMAN
NUP155_NBF	6811	STX5	77|67	144	72	2	0|0|8|0|0|0|0|0|0|0|7|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	11.16	36	0		12|12	24	12	1000	STX5_HUMAN
NUP155_NBF	9883	POM121	83|49	132	66	2	0|0|0|0|0|0|0|0|7|0|1|3|0|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	10.43	38.82	0		2|2	4	2	1000	P121A_HUMAN
NUP155_NBF	59343	SENP2	74|50	124	62	2	0|0|0|0|0|0|0|0|3|0|3|9|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	9.83	34.44	0		11|8	19	9.5	1000	SENP2_HUMAN
NUP155_NBF	8086	AAAS	74|48	122	61	2	5|6|0|0|0|0|5|0|4|11|0|3|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	11.79	16.05	0		10|8	18	9	1000	AAAS_HUMAN
NUP155_NBF	3998	LMAN1	66|51	117	58.5	2	0|0|0|0|0|0|0|0|4|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	14.56	73.12	0		12|9	21	10.5	1000	LMAN1_HUMAN
NUP155_NBF	55676	SLC30A6	60|56	116	58	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	82.71	580	0		7|6	13	6.5	1000	B5MCR8_HUMAN
NUP155_NBF	65992	DDRGK1	55|56	111	55.5	2	4|8|11|0|3|0|0|0|7|0|0|8|0|0|0|0|6|12|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	19.74	8.28	0		5|7	12	6	1000	DDRGK_HUMAN
NUP155_NBF	129401	NUP35	54|56	110	55	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	79.85	550	0		8|8	16	8	1000	NUP35_HUMAN
NUP155_NBF	6786	STIM1	60|41	101	50.5	2	0|0|5|0|0|0|0|0|0|0|4|8|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	8.52	22.95	0		12|8	20	10	1000	G0XQ39_HUMAN
NUP155_NBF	10802	SEC24A	58|37	95	47.5	2	4|7|0|0|0|0|0|0|0|0|0|4|0|0|0|3|0|0|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	8.75	19	0		10|6	16	8	1000	SC24A_HUMAN
NUP155_NBF	57655	GRAMD1A	67|27	94	47	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	40.97	470	0		13|7	20	10	1000	M0QZ12_HUMAN
NUP155_NBF	22872	SEC31A	54|33	87	43.5	2	0|0|4|0|0|0|0|0|2|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	8.47	36.25	0		10|8	18	9	1000	SC31A_HUMAN
NUP155_NBF	7444	VRK2	57|28	85	42.5	2	0|8|9|0|0|0|0|0|7|5|11|6|0|0|0|0|8|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	5.84	7.08	0		11|8	19	9.5	1000	VRK2_HUMAN
NUP155_NBF	9218	VAPA	46|35	81	40.5	2	11|17|9|0|0|0|0|0|0|0|0|21|0|0|0|0|4|12|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.92	0.97	0.92	0.97	0.92	1.88	4.94	0.01		5|4	9	4.5	1000	VAPA_HUMAN
NUP155_NBF	57620	STIM2	42|29	71	35.5	2	0|0|3|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	11.96	59.17	0		7|5	12	6	1000	STIM2_HUMAN
NUP155_NBF	54867	TMEM214	46|24	70	35	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	36.59	350	0		8|4	12	6	1000	TM214_HUMAN
NUP155_NBF	55591	VEZT	37|32	69	34.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	48.23	345	0		9|6	15	7.5	1000	VEZA_HUMAN
NUP155_NBF	819	CAMLG	43|26	69	34.5	2	0|4|7|0|0|0|0|0|4|0|7|8|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	5.25	10.15	0		5|4	9	4.5	1000	CAMLG_HUMAN
NUP155_NBF	9818	NUP58	33|36	69	34.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	49.68	345	0		5|5	10	5	1000	Q5JRG1_HUMAN
NUP155_NBF	2801	GOLGA2	38|29	67	33.5	2	15|15|0|0|0|0|0|8|6|14|0|8|0|0|0|11|8|9|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.93	1	0.93	1	0.93	1.81	3.1	0.01		8|5	13	6.5	1000	GOGA2_HUMAN
NUP155_NBF	285282	RABL3	33|29	62	31	2	6|6|4|0|0|0|0|0|7|6|6|8|0|0|0|0|5|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	15.73	5.74	0		4|3	7	3.5	1000	C9JXM3_HUMAN
NUP155_NBF	23770	FKBP8	35|24	59	29.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	36.59	295	0		5|3	8	4	1000	FKBP8_HUMAN
NUP155_NBF	57003	CCDC47	35|24	59	29.5	2	0|4|11|0|0|0|0|3|5|0|6|10|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.98	1	0.98	1	0.98	3.3	7.02	0		10|6	16	8	1000	CCD47_HUMAN
NUP155_NBF	9451	EIF2AK3	43|12	55	27.5	2	0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	4.58	45.83	0		9|2	11	5.5	1000	E2AK3_HUMAN
NUP155_NBF	199953	TMEM201	34|20	54	27	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	30.72	270	0		5|2	7	3.5	1000	TM201_HUMAN
NUP155_NBF	23155	CLCC1	36|16	52	26	2	0|0|5|0|0|0|0|4|4|0|0|6|0|0|0|0|0|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.92	1	0.92	1	0.92	1.64	8.39	0.01		10|4	14	7	1000	CLCC1_HUMAN
NUP155_NBF	23225	NUP210	37|14	51	25.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	21.8	255	0		9|5	14	7	1000	PO210_HUMAN
NUP155_NBF	80279	CDK5RAP3	32|17	49	24.5	2	0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.98	1	0.98	1	0.98	3.46	20.42	0		6|3	9	4.5	1000	CK5P3_HUMAN
NUP155_NBF	147007	TMEM199	25|23	48	24	2	0|0|5|0|0|0|0|0|9|0|0|7|0|0|0|0|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.88	8.57	0		5|4	9	4.5	1000	TM199_HUMAN
NUP155_NBF	2181	ACSL3	40|5	45	22.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	7.79	225	0		7|2	9	4.5	1000	ACSL3_HUMAN
NUP155_NBF	23240	TMEM131L	29|12	41	20.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	18.78	205	0		7|4	11	5.5	1000	T131L_HUMAN
NUP155_NBF	56704	JPH1	27|12	39	19.5	2	7|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.94	1	0.94	1	0.94	2.08	12.19	0.01		8|5	13	6.5	1000	JPH1_HUMAN
NUP155_NBF	10206	TRIM13	18|16	34	17	2	0|0|8|0|0|0|0|0|5|3|0|11|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.86	0.89	0.86	0.89	0.86	1.65	5.48	0.01		5|6	11	5.5	1000	TRI13_HUMAN
NUP155_NBF	10550	ARL6IP5	19|9	28	14	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	14.17	140	0		3|2	5	2.5	1000	PRAF3_HUMAN
NUP155_NBF	10282	BET1	22|4	26	13	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	6.11	130	0		2|2	4	2	1000	BET1_HUMAN
NUP155_NBF	55850	USE1	14|12	26	13	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	18.78	130	0		4|3	7	3.5	1000	USE1_HUMAN
NUP155_NBF	9088	PKMYT1	21|4	25	12.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	6.11	125	0		6|2	8	4	1000	A6NHV6_HUMAN
NUP155_NBF	1717	DHCR7	13|11	24	12	2	0|0|0|0|0|0|0|0|3|6|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.94	0.96	0.94	0.96	0.94	2.54	10	0.01		2|2	4	2	1000	DHCR7_HUMAN
NUP155_NBF	57476	GRAMD1B	15|9	24	12	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	14.17	120	0		3|3	6	3	1000	A0A024R3M2_HUMAN
NUP155_NBF	3163	HMOX2	14|7	21	10.5	2	0|0|0|0|0|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.93	0.98	0.93	0.98	0.93	2.02	15	0.01		4|3	7	3.5	1000	A0A087WT44_HUMAN
